#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 03 16 30 999 99.0 99.0  0.43 14.29  9.12 223 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 17 00 999 99.0 99.0  0.46 13.33  8.94 180 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 17 30 999 99.0 99.0  0.45 12.50  9.52 261 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 03 18 00 999 99.0 99.0  0.46 15.38  8.91 240 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 18 30 999 99.0 99.0  0.47 15.38  9.12 240 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 19 00 999 99.0 99.0  0.51 15.38  9.63 250 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 19 30 999 99.0 99.0  0.51 13.33  9.92 226 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 20 00 999 99.0 99.0  0.48 15.38  9.33 247 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 20 30 999 99.0 99.0  0.46 14.29  8.86 222 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 21 00 999 99.0 99.0  0.48 12.50  8.48 191 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 21 30 999 99.0 99.0  0.40 12.50  8.23 191 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 22 00 999 99.0 99.0  0.41 12.50  8.90 233 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 22 30 999 99.0 99.0  0.43 14.29  9.04 253 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 23 00 999 99.0 99.0  0.46 14.29  8.94 246 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 03 23 30 999 99.0 99.0  0.46 12.50  9.89 204 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 04 00 00 999 99.0 99.0  0.49 13.33 10.06 235 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 04 00 30 999 99.0 99.0  0.47 14.29 10.53 242 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 04 01 00 999 99.0 99.0  0.49 12.50  7.57 230 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 04 01 30 999 99.0 99.0  0.55 13.33  5.48 237 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 02 00 999 99.0 99.0  0.52 13.33  5.40 223 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 02 30 999 99.0 99.0  0.58 12.50  5.92 251 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 03 00 999 99.0 99.0  0.56 14.29  6.17 244 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 03 30 999 99.0 99.0  0.54 14.29  6.03 244 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 04 00 999 99.0 99.0  0.54 14.29  5.79 251 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 04 30 999 99.0 99.0  0.54 12.50  5.64 212 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 05 00 999 99.0 99.0  0.54 13.33  6.90 230 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 05 30 999 99.0 99.0  0.47 14.29  6.82 229 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 06 00 999 99.0 99.0  0.50 13.33  6.64 233 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 06 30 999 99.0 99.0  0.51 12.50  7.26 218 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 07 00 999 99.0 99.0  0.52 14.29  7.60 247 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 07 30 999 99.0 99.0  0.61 14.29  8.48 249 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 08 00 999 99.0 99.0  0.54 14.29  8.11 250 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 08 30 999 99.0 99.0  0.54 14.29  8.38 251 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 09 00 999 99.0 99.0  0.55 14.29  8.69 232 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 09 30 999 99.0 99.0  0.58 14.29  8.32 243 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 10 00 999 99.0 99.0  0.58 12.50  9.37 239 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 10 30 999 99.0 99.0  0.52 14.29  9.17 244 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 11 00 999 99.0 99.0  0.50 12.50  9.35 226 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 11 30 999 99.0 99.0  0.50 13.33  9.73 212 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 12 00 999 99.0 99.0  0.49 16.67  9.43 256 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 12 30 999 99.0 99.0  0.48 12.50  9.75 199 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 13 00 999 99.0 99.0  0.54 16.67 10.14 236 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 13 30 999 99.0 99.0  0.42 12.50  8.93 235 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 14 00 999 99.0 99.0  0.48 12.50  9.64 256 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 14 30 999 99.0 99.0  0.51 13.33  9.03 253 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 15 30 999 99.0 99.0  0.52 13.33 10.56 243 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 16 00 999 99.0 99.0  0.58 16.67 11.16 236 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 16 30 999 99.0 99.0  0.49 12.50  9.96 247 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 17 00 999 99.0 99.0  0.51 13.33  9.78 242 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 17 30 999 99.0 99.0  0.48 12.50 10.50 246 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 18 00 999 99.0 99.0  0.54 16.67 10.41 237 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 18 30 999 99.0 99.0  0.54 16.67 10.41 239 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 04 19 00 999 99.0 99.0  0.57 16.67 11.03 247 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 04 19 30 999 99.0 99.0  0.54 16.67  9.99 240 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 04 20 00 999 99.0 99.0  0.53 16.67 10.37 236 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 04 20 30 999 99.0 99.0  0.55 16.67 11.15 237 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 04 21 00 999 99.0 99.0  0.57 13.33  9.91 246 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 04 21 30 999 99.0 99.0  0.58 16.67 10.39 244 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 22 00 999 99.0 99.0  0.58 13.33 10.74 251 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 04 22 30 999 99.0 99.0  0.58 15.38 10.55 244 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 04 23 00 999 99.0 99.0  0.57 16.67  9.98 239 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 04 23 30 999 99.0 99.0  0.65 15.38  9.81 232 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 05 00 00 999 99.0 99.0  0.64 15.38  8.59 237 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 05 00 30 999 99.0 99.0  0.68 12.50  8.71 237 9999.0 999.0  15.4 999.0 99.0 99.00
