#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 07 10 01 00 999 99.0 99.0  0.89 16.67  8.81 219 9999.0 999.0  16.3 999.0 99.0 99.00
2019 07 10 01 30 999 99.0 99.0  1.07 16.67 10.48 215 9999.0 999.0  15.2 999.0 99.0 99.00
2019 07 10 02 00 999 99.0 99.0  0.91 16.67  8.84 215 9999.0 999.0  15.4 999.0 99.0 99.00
2019 07 10 02 30 999 99.0 99.0  0.94 16.67  8.63 210 9999.0 999.0  16.0 999.0 99.0 99.00
2019 07 10 03 00 999 99.0 99.0  0.82 16.67  7.75 216 9999.0 999.0  15.7 999.0 99.0 99.00
2019 07 10 03 30 999 99.0 99.0  0.91 16.67  8.27 217 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 10 04 00 999 99.0 99.0  1.09 16.67 10.13 210 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 10 04 30 999 99.0 99.0  1.06 16.67  9.50 205 9999.0 999.0  13.2 999.0 99.0 99.00
2019 07 10 05 00 999 99.0 99.0  0.96 16.67  8.78 210 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 10 05 30 999 99.0 99.0  0.89 16.67  7.91 207 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 10 06 00 999 99.0 99.0  1.04 16.67  9.27 212 9999.0 999.0  12.6 999.0 99.0 99.00
2019 07 10 06 30 999 99.0 99.0  0.92 16.67  8.81 219 9999.0 999.0  14.7 999.0 99.0 99.00
2019 07 10 07 00 999 99.0 99.0  1.00 16.67  9.80 210 9999.0 999.0  14.2 999.0 99.0 99.00
2019 07 10 07 30 999 99.0 99.0  0.93 16.67  9.21 213 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 10 08 00 999 99.0 99.0  0.98 16.67  9.81 206 9999.0 999.0  14.4 999.0 99.0 99.00
2019 07 10 08 30 999 99.0 99.0  0.85 16.67  9.31 217 9999.0 999.0  14.9 999.0 99.0 99.00
2019 07 10 09 00 999 99.0 99.0  0.82 16.67  8.87 216 9999.0 999.0  14.6 999.0 99.0 99.00
2019 07 10 09 30 999 99.0 99.0  1.03 16.67 10.63 212 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 10 10 00 999 99.0 99.0  0.97 16.67 10.39 207 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 10 11 00 999 99.0 99.0  0.92 16.67  9.79 210 9999.0 999.0  13.0 999.0 99.0 99.00
2019 07 10 11 30 999 99.0 99.0  0.80 16.67  8.88 207 9999.0 999.0  12.0 999.0 99.0 99.00
2019 07 10 12 00 999 99.0 99.0  0.92 16.67  9.93 206 9999.0 999.0  12.3 999.0 99.0 99.00
2019 07 10 12 30 999 99.0 99.0  0.86 15.38  9.41 220 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 10 13 00 999 99.0 99.0  0.88 15.38  9.71 215 9999.0 999.0  12.0 999.0 99.0 99.00
2019 07 10 13 30 999 99.0 99.0  0.96 16.67 10.77 212 9999.0 999.0  12.0 999.0 99.0 99.00
2019 07 10 14 00 999 99.0 99.0  0.91 16.67  9.96 212 9999.0 999.0  11.9 999.0 99.0 99.00
2019 07 10 14 30 999 99.0 99.0  0.84 15.38  9.66 215 9999.0 999.0  11.9 999.0 99.0 99.00
2019 07 10 15 00 999 99.0 99.0  0.86 15.38  9.93 220 9999.0 999.0  11.9 999.0 99.0 99.00
2019 07 10 15 30 999 99.0 99.0  0.93 15.38  9.79 212 9999.0 999.0  11.8 999.0 99.0 99.00
2019 07 10 16 00 999 99.0 99.0  0.92 15.38  9.04 212 9999.0 999.0  13.0 999.0 99.0 99.00
2019 07 10 16 30 999 99.0 99.0  1.01 16.67  9.64 209 9999.0 999.0  14.6 999.0 99.0 99.00
2019 07 10 17 00 999 99.0 99.0  1.19 15.38  9.93 219 9999.0 999.0  16.9 999.0 99.0 99.00
2019 07 10 17 30 999 99.0 99.0  0.93 16.67  8.30 216 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 10 18 00 999 99.0 99.0  0.87 16.67  8.24 205 9999.0 999.0  17.1 999.0 99.0 99.00
2019 07 10 18 30 999 99.0 99.0  0.99 15.38  9.27 217 9999.0 999.0  16.5 999.0 99.0 99.00
2019 07 10 19 00 999 99.0 99.0  0.89 15.38  8.94 213 9999.0 999.0  16.0 999.0 99.0 99.00
2019 07 10 19 30 999 99.0 99.0  0.85 16.67  8.36 207 9999.0 999.0  17.0 999.0 99.0 99.00
2019 07 10 20 00 999 99.0 99.0  0.96 16.67  9.92 216 9999.0 999.0  16.3 999.0 99.0 99.00
2019 07 10 20 30 999 99.0 99.0  0.85 15.38  8.91 210 9999.0 999.0  15.7 999.0 99.0 99.00
2019 07 10 21 00 999 99.0 99.0  0.84 15.38  8.28 207 9999.0 999.0  16.5 999.0 99.0 99.00
2019 07 10 21 30 999 99.0 99.0  1.04 15.38  8.77 215 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 10 22 00 999 99.0 99.0  0.95 15.38  7.79 207 9999.0 999.0  13.4 999.0 99.0 99.00
2019 07 10 22 30 999 99.0 99.0  0.98 15.38  6.86 200 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 10 23 00 999 99.0 99.0  1.00 16.67  6.54 203 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 10 23 30 999 99.0 99.0  0.90 16.67  5.58 191 9999.0 999.0  13.0 999.0 99.0 99.00
2019 07 11 00 00 999 99.0 99.0  1.04 16.67  6.57 209 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 11 00 30 999 99.0 99.0  0.92 15.38  6.02 215 9999.0 999.0  16.5 999.0 99.0 99.00
2019 07 11 01 00 999 99.0 99.0  0.89 15.38  6.07 199 9999.0 999.0  17.0 999.0 99.0 99.00
2019 07 11 01 30 999 99.0 99.0  0.99 15.38  6.68 223 9999.0 999.0 999.0 999.0 99.0 99.00
2019 07 11 02 00 999 99.0 99.0  1.04 15.38  7.72 206 9999.0 999.0  15.8 999.0 99.0 99.00
2019 07 11 02 30 999 99.0 99.0  1.07 15.38  8.14 215 9999.0 999.0  15.4 999.0 99.0 99.00
2019 07 11 03 00 999 99.0 99.0  1.01 15.38  8.14 215 9999.0 999.0  14.9 999.0 99.0 99.00
2019 07 11 03 30 999 99.0 99.0  0.91 15.38  6.64 213 9999.0 999.0  14.5 999.0 99.0 99.00
2019 07 11 04 00 999 99.0 99.0  0.95 15.38  6.93 222 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 11 04 30 999 99.0 99.0  1.05 15.38  7.66 219 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 11 05 00 999 99.0 99.0  1.01 15.38  7.08 227 9999.0 999.0  12.9 999.0 99.0 99.00
2019 07 11 05 30 999 99.0 99.0  1.02 15.38  7.33 223 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 11 06 30 999 99.0 99.0  1.02 15.38  7.61 210 9999.0 999.0  12.8 999.0 99.0 99.00
2019 07 11 07 00 999 99.0 99.0  0.96 15.38  6.81 205 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 11 07 30 999 99.0 99.0  0.96 14.29  7.34 215 9999.0 999.0  15.4 999.0 99.0 99.00
2019 07 11 08 00 999 99.0 99.0  1.01 15.38  7.63 213 9999.0 999.0  16.9 999.0 99.0 99.00
2019 07 11 08 30 999 99.0 99.0  0.89 14.29  6.87 210 9999.0 999.0  16.2 999.0 99.0 99.00
2019 07 11 09 00 999 99.0 99.0  0.92 15.38  6.96 233 9999.0 999.0  15.2 999.0 99.0 99.00
2019 07 11 09 30 999 99.0 99.0  1.04 15.38  7.18 215 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 11 10 00 999 99.0 99.0  1.01 15.38  6.93 206 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 11 10 30 999 99.0 99.0  1.07 15.38  7.30 219 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 11 11 00 999 99.0 99.0  1.09 15.38  7.38 215 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 11 11 30 999 99.0 99.0  1.00 15.38  6.77 215 9999.0 999.0  15.2 999.0 99.0 99.00
2019 07 11 12 00 999 99.0 99.0  1.04 14.29  6.64 215 9999.0 999.0  15.6 999.0 99.0 99.00
2019 07 11 12 30 999 99.0 99.0  1.12 15.38  6.76 223 9999.0 999.0  14.2 999.0 99.0 99.00
2019 07 11 13 00 999 99.0 99.0  1.11 15.38  6.68 217 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 11 13 30 999 99.0 99.0  1.06 14.29  6.58 212 9999.0 999.0  12.1 999.0 99.0 99.00
2019 07 11 14 00 999 99.0 99.0  1.13  9.09  6.93 272 9999.0 999.0  12.1 999.0 99.0 99.00
2019 07 11 14 30 999 99.0 99.0  1.21  9.09  6.93 274 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 11 15 00 999 99.0 99.0  1.31 15.38  6.64 219 9999.0 999.0  12.1 999.0 99.0 99.00
2019 07 11 15 30 999 99.0 99.0  1.30 15.38  6.83 230 9999.0 999.0  13.3 999.0 99.0 99.00
2019 07 11 16 00 999 99.0 99.0  1.19  8.33  6.24 275 9999.0 999.0  13.9 999.0 99.0 99.00
2019 07 11 16 30 999 99.0 99.0  1.27 15.38  6.65 222 9999.0 999.0  15.1 999.0 99.0 99.00
2019 07 11 17 00 999 99.0 99.0  1.29  8.33  6.37 274 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 11 17 30 999 99.0 99.0  1.26 14.29  6.41 212 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 11 18 00 999 99.0 99.0  1.35  8.33  6.70 276 9999.0 999.0  15.9 999.0 99.0 99.00
2019 07 11 18 30 999 99.0 99.0  1.41  8.33  6.54 275 9999.0 999.0  16.2 999.0 99.0 99.00
2019 07 11 19 00 999 99.0 99.0  1.41  7.69  5.99 281 9999.0 999.0  14.7 999.0 99.0 99.00
2019 07 11 19 30 999 99.0 99.0  1.46  8.33  6.24 281 9999.0 999.0  14.7 999.0 99.0 99.00
2019 07 11 20 00 999 99.0 99.0  1.44  8.33  6.00 274 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 11 20 30 999 99.0 99.0  1.45  8.33  5.84 281 9999.0 999.0  14.2 999.0 99.0 99.00
2019 07 11 21 00 999 99.0 99.0  1.44 15.38  5.85 224 9999.0 999.0  14.1 999.0 99.0 99.00
2019 07 11 21 30 999 99.0 99.0  1.46  8.33  5.80 282 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 11 22 00 999 99.0 99.0  1.34  8.33  5.59 276 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 11 22 30 999 99.0 99.0  1.38  7.69  5.57 276 9999.0 999.0  15.9 999.0 99.0 99.00
2019 07 11 23 00 999 99.0 99.0  1.48  6.25  5.67 283 9999.0 999.0  15.3 999.0 99.0 99.00
2019 07 11 23 30 999 99.0 99.0  1.45  5.88  5.53 285 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 12 00 00 999 99.0 99.0  1.47  6.25  5.75 283 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 12 00 30 999 99.0 99.0  1.43  6.25  5.54 283 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 12 01 00 999 99.0 99.0  1.37  9.88  5.65 254 9999.0 999.0  13.2 999.0 99.0 99.00
2019 07 12 01 30 999 99.0 99.0  1.30  6.25  5.87 283 9999.0 999.0  14.7 999.0 99.0 99.00
2019 07 12 02 00 999 99.0 99.0  1.33  6.67  5.76 290 9999.0 999.0  15.6 999.0 99.0 99.00
2019 07 12 02 30 999 99.0 99.0  1.31  6.25  5.94 288 9999.0 999.0  14.9 999.0 99.0 99.00
2019 07 12 03 00 999 99.0 99.0  1.29  7.14  6.13 279 9999.0 999.0  14.5 999.0 99.0 99.00
2019 07 12 03 30 999 99.0 99.0  1.35  6.25  6.14 289 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 12 04 30 999 99.0 99.0  1.41  6.67  6.33 295 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 12 05 00 999 99.0 99.0  1.36  7.14  6.45 288 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 12 05 30 999 99.0 99.0  1.43  7.14  6.34 286 9999.0 999.0  14.4 999.0 99.0 99.00
2019 07 12 06 00 999 99.0 99.0  1.37  7.14  6.25 286 9999.0 999.0  14.4 999.0 99.0 99.00
2019 07 12 06 30 999 99.0 99.0  1.33  7.14  6.18 288 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 12 07 00 999 99.0 99.0  1.44  7.14  6.30 289 9999.0 999.0  15.2 999.0 99.0 99.00
2019 07 12 07 30 999 99.0 99.0  1.42  7.14  6.19 286 9999.0 999.0  13.9 999.0 99.0 99.00
2019 07 12 08 00 999 99.0 99.0  1.51  7.69  6.29 281 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 12 08 30 999 99.0 99.0  1.58  7.14  6.16 290 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 12 09 00 999 99.0 99.0  1.62  7.69  6.36 281 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 12 09 30 999 99.0 99.0  1.52  7.69  6.19 282 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 12 10 00 999 99.0 99.0  1.55  7.14  6.14 289 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 12 10 30 999 99.0 99.0  1.46  7.14  6.02 283 9999.0 999.0  13.7 999.0 99.0 99.00
2019 07 12 11 00 999 99.0 99.0  1.60  7.14  6.14 293 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 12 11 30 999 99.0 99.0  1.50  7.69  6.24 283 9999.0 999.0  14.2 999.0 99.0 99.00
2019 07 12 12 00 999 99.0 99.0  1.48  7.69  6.20 290 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 12 12 30 999 99.0 99.0  1.47  7.14  6.01 290 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 12 13 00 999 99.0 99.0  1.49  7.69  6.24 288 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 12 13 30 999 99.0 99.0  1.68  7.14  6.30 290 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 12 14 00 999 99.0 99.0  1.65  7.69  6.38 281 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 12 14 30 999 99.0 99.0  1.62  7.69  6.23 286 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 12 15 00 999 99.0 99.0  1.62  7.69  6.07 282 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 12 15 30 999 99.0 99.0  1.60  7.14  5.89 285 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 12 16 00 999 99.0 99.0  1.61  7.14  6.05 288 9999.0 999.0  11.9 999.0 99.0 99.00
2019 07 12 16 30 999 99.0 99.0  1.81  7.14  6.11 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 07 12 17 00 999 99.0 99.0  1.64  7.14  5.73 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 07 12 17 30 999 99.0 99.0  1.59  7.69  5.82 283 9999.0 999.0  11.8 999.0 99.0 99.00
2019 07 12 18 00 999 99.0 99.0  1.56  7.14  5.85 289 9999.0 999.0  11.8 999.0 99.0 99.00
2019 07 12 18 30 999 99.0 99.0  1.59  7.14  5.94 292 9999.0 999.0  13.8 999.0 99.0 99.00
2019 07 12 19 30 999 99.0 99.0  1.60  7.14  5.97 286 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 12 20 00 999 99.0 99.0  1.59  7.14  5.81 282 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 12 20 30 999 99.0 99.0  1.57  7.69  5.67 285 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 12 21 00 999 99.0 99.0  1.60  7.69  5.69 281 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 12 21 30 999 99.0 99.0  1.61  6.67  5.63 292 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 12 22 00 999 99.0 99.0  1.56  9.09  5.46 275 9999.0 999.0  14.5 999.0 99.0 99.00
2019 07 12 22 30 999 99.0 99.0  1.58  6.67  5.48 290 9999.0 999.0  14.5 999.0 99.0 99.00
2019 07 12 23 00 999 99.0 99.0  1.60  6.67  5.51 290 9999.0 999.0  13.9 999.0 99.0 99.00
2019 07 12 23 30 999 99.0 99.0  1.72  7.14  5.58 286 9999.0 999.0  13.7 999.0 99.0 99.00
2019 07 13 00 00 999 99.0 99.0  1.60  6.67  5.42 286 9999.0 999.0  13.9 999.0 99.0 99.00
2019 07 13 00 30 999 99.0 99.0  1.61  7.14  5.54 286 9999.0 999.0  14.1 999.0 99.0 99.00
2019 07 13 01 00 999 99.0 99.0  1.58  7.14  5.58 295 9999.0 999.0  13.8 999.0 99.0 99.00
2019 07 13 01 30 999 99.0 99.0  1.52  6.67  5.55 290 9999.0 999.0  13.0 999.0 99.0 99.00
2019 07 13 02 00 999 99.0 99.0  1.62  7.69  5.92 282 9999.0 999.0  13.3 999.0 99.0 99.00
2019 07 13 02 30 999 99.0 99.0  1.61  7.14  6.09 288 9999.0 999.0  12.8 999.0 99.0 99.00
2019 07 13 03 00 999 99.0 99.0  1.66  7.14  6.13 289 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 13 03 30 999 99.0 99.0  1.62  7.69  6.19 285 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 13 04 00 999 99.0 99.0  1.69  8.33  6.39 285 9999.0 999.0  12.3 999.0 99.0 99.00
2019 07 13 04 30 999 99.0 99.0  1.72  7.69  6.65 283 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 13 05 00 999 99.0 99.0  1.54  7.14  6.53 289 9999.0 999.0  13.9 999.0 99.0 99.00
2019 07 13 05 30 999 99.0 99.0  1.50  7.69  6.59 288 9999.0 999.0  14.7 999.0 99.0 99.00
2019 07 13 06 30 999 99.0 99.0  1.60  7.69  6.84 289 9999.0 999.0  14.4 999.0 99.0 99.00
2019 07 13 07 00 999 99.0 99.0  1.59  8.33  6.61 285 9999.0 999.0  13.7 999.0 99.0 99.00
2019 07 13 07 30 999 99.0 99.0  1.54  8.33  6.58 285 9999.0 999.0  13.8 999.0 99.0 99.00
2019 07 13 08 00 999 99.0 99.0  1.53  7.69  6.46 288 9999.0 999.0  14.1 999.0 99.0 99.00
2019 07 13 08 30 999 99.0 99.0  1.68  8.33  6.52 283 9999.0 999.0  13.4 999.0 99.0 99.00
2019 07 13 09 00 999 99.0 99.0  1.63  8.33  6.38 283 9999.0 999.0  13.6 999.0 99.0 99.00
2019 07 13 09 30 999 99.0 99.0  1.73  8.33  6.34 285 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 13 10 00 999 99.0 99.0  1.71  8.33  6.40 283 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 13 10 30 999 99.0 99.0  1.71  8.33  6.23 285 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 13 11 00 999 99.0 99.0  1.71  7.69  6.19 285 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 13 11 30 999 99.0 99.0  1.70  9.09  6.19 276 9999.0 999.0  13.7 999.0 99.0 99.00
2019 07 13 12 00 999 99.0 99.0  1.76  8.33  6.41 289 9999.0 999.0  15.0 999.0 99.0 99.00
2019 07 13 12 30 999 99.0 99.0  1.74  8.33  6.23 286 9999.0 999.0  14.6 999.0 99.0 99.00
2019 07 13 13 00 999 99.0 99.0  1.66  7.69  6.30 285 9999.0 999.0  14.3 999.0 99.0 99.00
2019 07 13 13 30 999 99.0 99.0  1.76  7.69  6.28 289 9999.0 999.0  14.4 999.0 99.0 99.00
2019 07 13 14 00 999 99.0 99.0  1.69  7.69  6.34 288 9999.0 999.0  12.8 999.0 99.0 99.00
2019 07 13 14 30 999 99.0 99.0  1.76  8.33  6.31 292 9999.0 999.0  11.5 999.0 99.0 99.00
2019 07 13 15 00 999 99.0 99.0  1.70  7.69  6.51 293 9999.0 999.0  12.1 999.0 99.0 99.00
2019 07 13 15 30 999 99.0 99.0  1.76  7.69  6.44 290 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 13 16 00 999 99.0 99.0  1.71  7.69  6.43 288 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 13 16 30 999 99.0 99.0  1.74  7.69  6.45 292 9999.0 999.0  12.3 999.0 99.0 99.00
2019 07 13 17 00 999 99.0 99.0  1.52  8.33  6.23 289 9999.0 999.0  12.1 999.0 99.0 99.00
2019 07 13 17 30 999 99.0 99.0  1.49  8.33  6.07 290 9999.0 999.0  12.3 999.0 99.0 99.00
2019 07 13 18 00 999 99.0 99.0  1.66  8.33  6.56 292 9999.0 999.0  12.6 999.0 99.0 99.00
2019 07 13 18 30 999 99.0 99.0  1.52  7.69  6.23 293 9999.0 999.0  13.2 999.0 99.0 99.00
2019 07 13 19 00 999 99.0 99.0  1.68  8.33  6.56 289 9999.0 999.0  13.4 999.0 99.0 99.00
2019 07 13 19 30 999 99.0 99.0  1.55  7.69  6.24 292 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 13 20 00 999 99.0 99.0  1.61  8.33  6.46 290 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 13 20 30 999 99.0 99.0  1.48  9.09  6.26 282 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 13 21 00 999 99.0 99.0  1.49  8.33  6.40 286 9999.0 999.0  16.0 999.0 99.0 99.00
2019 07 13 21 30 999 99.0 99.0  1.42  8.33  6.18 290 9999.0 999.0  15.5 999.0 99.0 99.00
2019 07 13 22 00 999 99.0 99.0  1.49  8.33  6.33 289 9999.0 999.0  14.8 999.0 99.0 99.00
2019 07 13 22 30 999 99.0 99.0  1.53  8.33  6.26 286 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 13 23 00 999 99.0 99.0  1.52  8.33  6.18 283 9999.0 999.0  13.2 999.0 99.0 99.00
2019 07 13 23 30 999 99.0 99.0  1.45  7.69  6.08 292 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 14 00 00 999 99.0 99.0  1.47  7.69  6.19 290 9999.0 999.0  13.0 999.0 99.0 99.00
2019 07 14 00 30 999 99.0 99.0  1.41  8.33  5.98 292 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 01 00 999 99.0 99.0  1.46  8.33  6.28 288 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 01 30 999 99.0 99.0  1.50  8.33  6.37 292 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 02 00 999 99.0 99.0  1.45  7.69  6.23 288 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 02 30 999 99.0 99.0  1.45  8.33  6.43 292 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 03 00 999 99.0 99.0  1.45  8.33  6.62 290 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 14 03 30 999 99.0 99.0  1.40  7.69  6.48 289 9999.0 999.0  13.7 999.0 99.0 99.00
2019 07 14 04 00 999 99.0 99.0  1.41  8.33  6.45 292 9999.0 999.0  14.0 999.0 99.0 99.00
2019 07 14 04 30 999 99.0 99.0  1.46  7.69  6.46 289 9999.0 999.0  13.3 999.0 99.0 99.00
2019 07 14 05 00 999 99.0 99.0  1.40  7.14  6.36 290 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 05 30 999 99.0 99.0  1.47  8.33  6.43 290 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 14 06 00 999 99.0 99.0  1.50  8.33  6.54 292 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 06 30 999 99.0 99.0  1.43  7.69  6.39 286 9999.0 999.0  12.7 999.0 99.0 99.00
2019 07 14 07 00 999 99.0 99.0  1.45  8.33  6.35 286 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 14 07 30 999 99.0 99.0  1.42  8.33  6.33 289 9999.0 999.0  12.6 999.0 99.0 99.00
2019 07 14 08 00 999 99.0 99.0  1.44  8.33  6.39 282 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 08 30 999 99.0 99.0  1.51  8.33  6.53 289 9999.0 999.0  12.5 999.0 99.0 99.00
2019 07 14 09 00 999 99.0 99.0  1.41  7.69  6.46 285 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 09 30 999 99.0 99.0  1.33  7.69  6.21 289 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 10 00 999 99.0 99.0  1.31  7.69  6.31 283 9999.0 999.0  12.2 999.0 99.0 99.00
2019 07 14 10 30 999 99.0 99.0  1.26  8.33  6.16 283 9999.0 999.0  12.0 999.0 99.0 99.00
2019 07 14 11 00 999 99.0 99.0  1.27  7.69  6.13 282 9999.0 999.0  11.9 999.0 99.0 99.00
2019 07 14 11 30 999 99.0 99.0  1.15  6.67  6.05 286 9999.0 999.0  11.8 999.0 99.0 99.00
2019 07 14 12 00 999 99.0 99.0  1.18  8.33  6.19 279 9999.0 999.0  11.8 999.0 99.0 99.00
2019 07 14 12 30 999 99.0 99.0  1.14  8.33  6.28 286 9999.0 999.0  11.7 999.0 99.0 99.00
2019 07 14 13 00 999 99.0 99.0  1.21  7.69  6.70 286 9999.0 999.0  11.7 999.0 99.0 99.00
2019 07 14 13 30 999 99.0 99.0  1.22  7.69  6.47 288 9999.0 999.0  11.7 999.0 99.0 99.00
2019 07 14 14 00 999 99.0 99.0  1.17  7.69  6.61 286 9999.0 999.0  11.6 999.0 99.0 99.00
2019 07 14 14 30 999 99.0 99.0  1.13  7.14  6.34 289 9999.0 999.0  12.9 999.0 99.0 99.00
2019 07 14 15 00 999 99.0 99.0  1.09  7.69  6.34 286 9999.0 999.0  13.4 999.0 99.0 99.00
2019 07 14 15 30 999 99.0 99.0  1.20  8.33  6.51 292 9999.0 999.0  15.6 999.0 99.0 99.00
2019 07 14 16 00 999 99.0 99.0  1.04  8.33  6.33 288 9999.0 999.0  14.5 999.0 99.0 99.00
2019 07 14 16 30 999 99.0 99.0  1.03  8.33  6.04 286 9999.0 999.0  13.5 999.0 99.0 99.00
2019 07 14 17 00 999 99.0 99.0  1.07  8.33  6.35 286 9999.0 999.0  12.9 999.0 99.0 99.00
2019 07 14 17 30 999 99.0 99.0  1.08  7.69  6.23 293 9999.0 999.0  12.8 999.0 99.0 99.00
2019 07 14 18 00 999 99.0 99.0  1.08  7.14  6.22 288 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 18 30 999 99.0 99.0  1.09  7.69  6.28 290 9999.0 999.0  12.4 999.0 99.0 99.00
2019 07 14 19 00 999 99.0 99.0  1.06 18.18  6.29 202 9999.0 999.0  12.6 999.0 99.0 99.00
2019 07 14 19 30 999 99.0 99.0  1.07  7.69  6.42 290 9999.0 999.0  13.1 999.0 99.0 99.00
2019 07 14 20 00 999 99.0 99.0  1.12 11.76  6.32 268 9999.0 999.0  13.4 999.0 99.0 99.00
2019 07 14 20 30 999 99.0 99.0  1.04  7.69  5.80 288 9999.0 999.0  14.2 999.0 99.0 99.00
2019 07 14 21 00 999 99.0 99.0  1.03 18.18  5.63 212 9999.0 999.0  15.8 999.0 99.0 99.00
2019 07 14 21 30 999 99.0 99.0  1.06  7.69  6.11 286 9999.0 999.0  16.3 999.0 99.0 99.00
2019 07 14 22 00 999 99.0 99.0  1.09  7.14  5.65 288 9999.0 999.0  16.4 999.0 99.0 99.00
2019 07 14 22 30 999 99.0 99.0  1.06 16.67  5.38 206 9999.0 999.0  15.9 999.0 99.0 99.00
